land_area,sale_year,num_bath,num_bed,num_parking,km_from_cbd,suburb_median_income,cash_rate,purchase_price
288.0,2016,1.0,2.0,3.0,14.29,33124.0,1.75,1367000.0
740.0,2016,2.0,4.0,1.0,24.05,35880.0,1.75,905000.0
413.0,2016,2.0,4.0,2.0,50.15,53196.0,1.75,685000.0
208.0,2016,1.0,2.0,0.0,3.3,75764.0,1.75,1560000.0
627.0,2016,1.0,3.0,2.0,39.76,38896.0,1.75,580000.0
550.0,2016,1.0,4.0,3.0,61.6,33852.0,1.75,535000.0
1137.0,2016,2.0,4.0,3.0,39.78,41964.0,1.75,1200000.0
609.0,2016,1.0,3.0,1.0,33.46,27612.0,1.75,640000.0
100.0,2016,2.0,2.0,1.0,24.05,35880.0,1.75,500000.0
473.0,2016,1.0,4.0,2.0,45.8,36556.0,1.75,585000.0
2046.0,2016,1.0,2.0,1.0,39.86,35828.0,1.75,1200000.0
133.0,2016,1.0,2.0,1.0,3.3,75764.0,1.75,1357500.0
735.0,2016,2.0,4.0,3.0,17.67,31876.0,1.75,1640000.0
139.0,2016,2.0,3.0,1.0,3.3,75764.0,1.75,1590000.0
304.0,2016,1.0,3.0,0.0,4.57,58916.0,1.75,1727000.0
600.0,2016,2.0,3.0,1.0,16.58,45500.0,1.75,1600000.0
490.0,2016,2.0,4.0,2.0,16.58,45500.0,1.75,1560000.0
169.0,2016,2.0,3.0,2.0,14.29,32656.0,1.75,745000.0
417.0,2016,1.0,3.0,1.0,16.58,45500.0,1.75,1403000.0
518.0,2016,1.0,3.0,2.0,17.67,31876.0,1.52,815000.0
1688.0,2016,1.0,4.0,2.0,16.58,45500.0,1.52,1755000.0
303.0,2016,1.0,2.0,2.0,4.57,58916.0,1.52,1565000.0
519.0,2016,3.0,4.0,2.0,14.29,32656.0,1.52,1560000.0
600.0,2016,2.0,5.0,2.0,16.58,45500.0,1.52,1646000.0
1012.0,2016,1.0,2.0,3.0,39.07,36764.0,1.52,795000.0
707.0,2016,2.0,5.0,2.0,73.6,35256.0,1.52,610000.0
588.0,2016,2.0,4.0,2.0,46.81,43680.0,1.52,740000.0
625.0,2016,3.0,5.0,3.0,39.76,38896.0,1.52,883000.0
672.0,2016,3.0,5.0,4.0,39.76,38896.0,1.52,850000.0
556.0,2016,2.0,3.0,2.0,25.53,33800.0,1.52,820000.0
619.0,2016,2.0,4.0,1.0,46.81,43680.0,1.52,680000.0
689.0,2016,2.0,4.0,1.0,28.89,24128.0,1.52,670000.0
1162.0,2016,4.0,5.0,2.0,47.41,41912.0,1.52,950000.0
555.0,2016,1.0,4.0,1.0,33.46,27612.0,1.52,680000.0
1410.0,2016,3.0,4.0,2.0,24.6,54132.0,1.52,1780000.0
557.0,2016,2.0,4.0,0.0,45.8,36556.0,1.52,615000.0
1075.0,2016,1.0,3.0,0.0,48.53,39728.0,1.52,635000.0
230.0,2016,3.0,4.0,2.0,14.99,27248.0,1.52,860000.0
670.0,2016,2.0,3.0,1.0,48.53,39728.0,1.52,905000.0
453.0,2016,2.0,4.0,1.0,32.83,40768.0,1.52,750000.0
4617.0,2016,3.0,6.0,6.0,43.7,43212.0,1.52,1545000.0
575.0,2016,2.0,5.0,1.0,40.43,24596.0,1.52,585000.0
450.0,2016,1.0,3.0,1.0,32.26,36244.0,1.52,655000.0
1204.0,2016,2.0,4.0,2.0,24.6,54132.0,1.52,1475000.0
67.0,2016,1.0,1.0,1.0,3.3,75764.0,1.52,727000.0
104.0,2016,1.0,2.0,1.0,24.05,35880.0,1.52,510000.0
556.0,2016,1.0,3.0,1.0,20.97,29640.0,1.52,835000.0
158.0,2016,2.0,3.0,1.0,24.05,35880.0,1.52,585000.0
596.0,2016,2.0,4.0,2.0,45.8,36556.0,1.52,825000.0
556.0,2016,1.0,3.0,3.0,35.32,33176.0,1.52,646000.0
463.0,2016,2.0,4.0,2.0,32.26,36244.0,1.52,788000.0
404.0,2016,1.0,3.0,1.0,6.75,41652.0,1.52,1365000.0
550.0,2016,1.0,3.0,2.0,30.78,25376.0,1.52,600000.0
629.0,2016,2.0,4.0,2.0,33.92,34944.0,1.52,927000.0
474.0,2016,2.0,3.0,1.0,16.58,45500.0,1.52,1175000.0
488.0,2016,2.0,4.0,2.0,32.26,36244.0,1.52,730000.0
334.0,2016,2.0,3.0,2.0,32.26,36244.0,1.52,627500.0
390.0,2016,2.0,4.0,2.0,40.63,32500.0,1.52,870000.0
849.0,2016,2.0,5.0,2.0,24.05,35880.0,1.52,998000.0
700.0,2016,1.0,3.0,1.0,26.88,44200.0,1.52,940000.0
85.0,2016,1.0,1.0,1.0,6.89,65676.0,1.52,690000.0
696.0,2016,2.0,3.0,1.0,48.53,39728.0,1.52,575000.0
769.0,2016,1.0,3.0,1.0,24.84,20696.0,1.52,1100000.0
645.0,2016,1.0,3.0,2.0,48.41,37024.0,1.52,699000.0
288.0,2016,2.0,3.0,1.0,14.99,27248.0,1.52,880000.0
600.0,2016,3.0,5.0,4.0,14.99,27248.0,1.52,1630000.0
165.0,2016,1.0,2.0,1.0,61.67,28288.0,1.52,430000.0
420.0,2016,3.0,4.0,2.0,23.17,34320.0,1.52,1131000.0
556.0,2016,1.0,3.0,1.0,48.41,37024.0,1.52,645500.0
108.0,2016,2.0,2.0,0.0,3.3,75764.0,1.52,1480000.0
557.0,2016,1.0,3.0,0.0,46.81,43680.0,1.52,560000.0
556.0,2016,3.0,5.0,1.0,14.02,34008.0,1.52,1550000.0
1296.0,2016,1.0,3.0,1.0,29.97,22724.0,1.52,1280000.0
733.0,2016,3.0,3.0,2.0,35.32,33176.0,1.52,670000.0
1220.0,2016,2.0,5.0,2.0,48.53,39728.0,1.52,1226000.0
802.0,2016,2.0,4.0,2.0,73.6,35256.0,1.52,650000.0
271.0,2016,0.0,0.0,0.0,4.57,58916.0,1.52,825000.0
670.0,2016,2.0,4.0,2.0,24.05,35880.0,1.52,930000.0
565.0,2016,1.0,4.0,2.0,33.46,27612.0,1.52,690500.0
562.0,2016,2.0,3.0,2.0,17.67,31876.0,1.52,1150000.0
550.0,2016,1.0,3.0,2.0,20.31,49296.0,1.52,1130000.0
530.0,2016,2.0,4.0,3.0,20.31,49296.0,1.52,1515000.0
611.0,2016,1.0,3.0,2.0,45.8,36556.0,1.52,672500.0
8508.0,2016,3.0,4.0,5.0,51.95,35308.0,1.52,1050000.0
689.0,2016,3.0,5.0,3.0,48.41,37024.0,1.52,685000.0
860.0,2016,3.0,4.0,2.0,47.41,41912.0,1.52,720000.0
410.0,2016,2.0,4.0,3.0,14.99,27248.0,1.52,1030000.0
183.0,2016,2.0,3.0,1.0,4.57,58916.0,1.52,1700000.0
663.0,2016,1.0,3.0,0.0,45.8,36556.0,1.52,585100.0
588.0,2016,1.0,3.0,0.0,40.43,24596.0,1.52,426420.0
581.0,2016,1.0,2.0,1.0,61.67,28288.0,1.52,560000.0
689.0,2016,2.0,2.0,2.0,61.67,28288.0,1.52,752500.0
750.0,2016,2.0,3.0,1.0,55.43,33384.0,1.52,465000.0
708.0,2016,2.0,4.0,0.0,40.41,25792.0,1.52,850000.0
623.0,2016,2.0,4.0,2.0,46.81,43680.0,1.52,770000.0
228.0,2016,1.0,2.0,0.0,6.42,58968.0,1.52,1200000.0
550.0,2016,3.0,4.0,2.0,48.53,39728.0,1.52,822000.0
423.0,2016,2.0,4.0,2.0,16.58,45500.0,1.5,1640000.0
765.0,2016,2.0,4.0,2.0,61.67,28288.0,1.5,690000.0
117.0,2016,1.0,2.0,0.0,3.3,75764.0,1.5,1400000.0
392.0,2016,1.0,3.0,1.0,23.17,34320.0,1.5,810000.0
969.0,2016,2.0,4.0,2.0,46.81,43680.0,1.5,810000.0
487.0,2016,1.0,3.0,3.0,14.99,27248.0,1.5,1230000.0
518.0,2016,3.0,6.0,2.0,72.13,29952.0,1.5,705000.0
615.0,2016,3.0,5.0,2.0,33.92,34944.0,1.5,1176000.0
90.0,2016,1.0,2.0,2.0,13.76,22204.0,1.5,426000.0
323.0,2016,1.0,3.0,1.0,45.8,36556.0,1.5,490000.0
1043.0,2016,1.0,3.0,0.0,39.86,35828.0,1.5,1300000.0
601.0,2016,1.0,2.0,1.0,61.67,28288.0,1.5,655000.0
1075.0,2016,1.0,3.0,1.0,39.76,33020.0,1.5,1060000.0
370.0,2016,1.0,3.0,1.0,14.99,27248.0,1.5,902000.0
563.0,2016,1.0,3.0,1.0,55.43,33384.0,1.5,560000.0
873.0,2016,1.0,3.0,3.0,23.17,34320.0,1.5,1294000.0
457.0,2016,1.0,3.0,1.0,9.84,35412.0,1.5,1300000.0
329.0,2016,3.0,3.0,0.0,9.84,35412.0,1.5,1150000.0
461.0,2016,1.0,3.0,3.0,6.75,41652.0,1.5,1830000.0
575.0,2016,2.0,4.0,2.0,13.73,32448.0,1.5,1510000.0
556.0,2016,2.0,3.0,2.0,20.97,29640.0,1.5,865000.0
359.0,2016,2.0,3.0,2.0,61.67,28288.0,1.5,640000.0
603.0,2016,2.0,3.0,2.0,73.6,35256.0,1.5,610000.0
668.0,2016,2.0,4.0,2.0,56.39,40716.0,1.5,735000.0
355.0,2016,1.0,3.0,1.0,55.43,33384.0,1.5,450000.0
524.0,2016,3.0,5.0,4.0,14.99,27248.0,1.5,1800000.0
822.0,2016,3.0,5.0,2.0,47.41,41912.0,1.5,860000.0
503.0,2016,1.0,3.0,1.0,47.41,41912.0,1.5,678000.0
682.0,2016,1.0,3.0,1.0,40.43,24596.0,1.5,432000.0
183.0,2016,1.0,2.0,0.0,6.74,48204.0,1.5,1150000.0
695.0,2016,2.0,4.0,2.0,22.57,36244.0,1.5,1005500.0
1085.0,2016,2.0,4.0,2.0,47.41,41912.0,1.5,772000.0
230.0,2016,2.0,3.0,2.0,20.97,29640.0,1.5,715000.0
345.0,2016,0.0,0.0,0.0,40.63,32500.0,1.5,443000.0
625.0,2016,1.0,3.0,3.0,14.99,27248.0,1.5,1450000.0
601.0,2016,4.0,6.0,2.0,61.67,28288.0,1.5,1175000.0
694.0,2016,5.0,5.0,3.0,47.41,41912.0,1.5,1250000.0
78.0,2016,1.0,2.0,1.0,9.88,65000.0,1.5,1250000.0
109.0,2016,1.0,2.0,1.0,18.45,48932.0,1.5,1172500.0
897.0,2016,2.0,4.0,2.0,14.02,34008.0,1.5,1338000.0
569.0,2016,2.0,3.0,4.0,15.92,37336.0,1.5,1600000.0
790.0,2016,1.0,3.0,1.0,23.17,34320.0,1.5,872000.0
550.0,2016,1.0,3.0,1.0,77.69,27248.0,1.5,407000.0
405.0,2016,2.0,4.0,2.0,4.57,58916.0,1.5,1725000.0
582.0,2016,2.0,4.0,3.0,33.92,34944.0,1.5,1050000.0
461.0,2016,1.0,3.0,1.0,35.29,37960.0,1.5,560000.0
452.0,2016,1.0,3.0,1.0,35.29,37960.0,1.5,665000.0
608.0,2016,2.0,3.0,2.0,45.8,36556.0,1.5,625000.0
348.0,2016,2.0,3.0,1.0,6.95,48828.0,1.5,1780000.0
599.0,2016,1.0,3.0,1.0,31.57,37024.0,1.5,710000.0
623.0,2016,2.0,5.0,2.0,73.6,35256.0,1.5,680000.0
718.0,2016,3.0,4.0,2.0,33.92,34944.0,1.5,1100000.0
375.0,2016,2.0,4.0,2.0,46.85,50076.0,1.5,690000.0
872.0,2016,2.0,3.0,1.0,45.8,36556.0,1.5,612000.0
599.0,2016,2.0,4.0,2.0,73.6,35256.0,1.5,545000.0
1289.0,2016,2.0,3.0,2.0,61.67,28288.0,1.5,900000.0
513.0,2016,0.0,0.0,0.0,46.85,50076.0,1.5,465000.0
313.0,2016,3.0,5.0,2.0,14.99,27248.0,1.5,1380000.0
569.0,2016,1.0,2.0,1.0,58.53,30316.0,1.5,436500.0
678.0,2016,2.0,3.0,1.0,77.69,27248.0,1.5,390000.0
812.0,2016,3.0,5.0,2.0,26.88,44200.0,1.5,1355000.0
561.0,2016,1.0,3.0,0.0,28.94,25688.0,2.0,680000.0
556.0,2016,1.0,4.0,3.0,60.03,30108.0,2.0,510000.0
556.0,2016,1.0,3.0,2.0,20.06,34268.0,2.0,850000.0
626.0,2016,2.0,3.0,3.0,22.21,34216.0,2.0,925000.0
800.0,2016,2.0,3.0,2.0,19.05,44460.0,2.0,1450000.0
540.0,2016,0.0,0.0,0.0,45.41,50336.0,1.77,480000.0
10000.0,2016,0.0,0.0,0.0,23.35,25376.0,1.77,1400000.0
850.0,2016,1.0,3.0,1.0,68.18,25480.0,1.75,545000.0
558.0,2016,2.0,5.0,2.0,38.24,26000.0,1.75,759950.0
600.0,2016,3.0,6.0,2.0,32.83,40768.0,1.75,890000.0
148.0,2016,1.0,3.0,2.0,4.57,58916.0,1.52,1552000.0
550.0,2016,1.0,3.0,2.0,20.97,29640.0,1.52,775000.0
800.0,2016,2.0,4.0,2.0,39.76,38896.0,1.52,720000.0
270.0,2016,2.0,4.0,0.0,6.74,48204.0,1.52,1350000.0
98.0,2016,1.0,2.0,1.0,9.88,65000.0,1.5,990000.0
900.0,2016,2.0,4.0,2.0,47.41,41912.0,1.5,779000.0
139.0,2016,1.0,2.0,0.0,3.3,75764.0,1.5,1570000.0
647.0,2016,2.0,5.0,2.0,33.92,34944.0,1.5,1292000.0
415.0,2016,2.0,5.0,3.0,25.53,33800.0,1.5,1018000.0
726.0,2016,4.0,6.0,6.0,47.41,41912.0,1.5,1035000.0
1000.0,2016,2.0,3.0,2.0,10.07,52728.0,1.5,1860000.0
278.0,2016,2.0,4.0,1.0,23.11,34268.0,1.5,851500.0
676.0,2016,1.0,3.0,0.0,28.89,24128.0,1.5,560000.0
639.0,2016,1.0,3.0,2.0,28.89,24128.0,1.5,590000.0
556.0,2016,1.0,3.0,1.0,20.97,29640.0,1.5,881000.0
874.0,2016,3.0,4.0,2.0,47.41,41912.0,1.5,981000.0
721.0,2016,1.0,3.0,2.0,15.92,37336.0,1.5,1495000.0
86.0,2016,1.0,2.0,1.0,3.16,68744.0,1.5,800000.0
556.0,2016,1.0,3.0,2.0,8.8,50856.0,1.5,1850000.0
550.0,2016,2.0,4.0,2.0,43.49,41704.0,1.5,745000.0
498.0,2016,2.0,4.0,2.0,40.41,25792.0,1.5,780000.0
616.0,2016,2.0,4.0,2.0,33.92,34944.0,1.5,847000.0
284.0,2016,2.0,4.0,1.0,6.75,41652.0,1.5,1635000.0
780.0,2016,2.0,4.0,0.0,48.53,39728.0,1.5,723000.0
288.0,2016,1.0,3.0,1.0,58.53,30316.0,1.5,384000.0
835.0,2016,3.0,4.0,2.0,33.92,34944.0,1.5,1100000.0
550.0,2016,1.0,3.0,2.0,77.69,27248.0,1.5,390000.0
241.0,2016,2.0,3.0,1.0,10.09,32708.0,1.5,1425000.0
361.0,2016,3.0,4.0,2.0,14.61,22672.0,1.5,1035000.0
613.0,2016,1.0,2.0,4.0,14.61,22672.0,1.5,1000000.0
607.0,2016,3.0,4.0,4.0,14.61,22672.0,1.5,1270000.0
505.0,2016,1.0,3.0,2.0,14.61,22672.0,1.5,891000.0
581.0,2016,2.0,3.0,3.0,14.61,22672.0,1.5,940000.0
99.0,2016,2.0,2.0,1.0,10.57,48620.0,1.5,970000.0
319.0,2016,0.0,0.0,0.0,34.95,42640.0,1.5,405000.0
113.0,2016,1.0,3.0,1.0,7.12,57928.0,1.5,1350000.0
657.0,2016,1.0,2.0,1.0,26.88,44200.0,1.5,860000.0
450.0,2016,0.0,0.0,0.0,34.95,42640.0,1.5,515000.0
569.0,2016,1.0,3.0,1.0,9.84,35412.0,1.5,1498283.0
630.0,2016,4.0,5.0,6.0,83.63,28964.0,1.5,1420000.0
733.0,2016,2.0,4.0,2.0,58.53,30316.0,1.5,660000.0
688.0,2016,1.0,3.0,1.0,77.69,27248.0,1.5,457500.0
556.0,2016,1.0,3.0,2.0,77.69,27248.0,1.5,361000.0
159.0,2016,3.0,4.0,0.0,6.74,48204.0,1.5,1380000.0
746.0,2016,2.0,4.0,2.0,48.56,36868.0,1.5,1320000.0
290.0,2016,2.0,4.0,2.0,8.48,39260.0,1.5,1697500.0
961.0,2016,1.0,4.0,3.0,23.11,34268.0,1.5,1090000.0
226.0,2016,2.0,3.0,1.0,5.2,55484.0,1.5,1750000.0
304.0,2016,1.0,3.0,1.0,5.2,55484.0,1.5,1720000.0
594.0,2016,1.0,3.0,2.0,9.84,35412.0,1.5,1520000.0
665.0,2016,1.0,4.0,1.0,58.53,30316.0,1.5,600000.0
417.0,2016,1.0,3.0,2.0,14.99,27248.0,1.5,955000.0
475.0,2016,2.0,4.0,1.0,5.2,55484.0,1.5,1577500.0
608.0,2016,2.0,4.0,2.0,33.92,34944.0,1.5,850000.0
1037.0,2016,2.0,4.0,2.0,56.39,40716.0,1.5,890000.0
1094.0,2016,2.0,4.0,2.0,48.53,39728.0,1.5,1185000.0
442.0,2016,1.0,3.0,5.0,13.76,22204.0,1.5,785000.0
478.0,2016,2.0,4.0,2.0,35.32,33176.0,1.5,775000.0
567.0,2016,2.0,5.0,1.0,35.32,33176.0,1.5,705000.0
1194.0,2016,1.0,2.0,1.0,56.39,40716.0,1.5,640000.0
215.0,2016,1.0,3.0,1.0,6.42,58968.0,1.5,1300000.0
604.0,2016,2.0,4.0,2.0,31.57,37024.0,1.5,755000.0
680.0,2016,2.0,5.0,2.0,28.89,24128.0,1.5,690000.0
658.0,2016,1.0,4.0,2.0,22.57,36244.0,1.5,875000.0
382.0,2016,1.0,3.0,1.0,72.13,29952.0,1.5,425000.0
387.0,2016,1.0,3.0,1.0,72.13,29952.0,1.5,415000.0
747.0,2016,2.0,4.0,2.0,56.39,40716.0,1.5,906000.0
575.0,2016,1.0,3.0,2.0,25.67,34996.0,1.5,860000.0
137.0,2016,2.0,2.0,1.0,9.49,58188.0,1.5,1040000.0
683.0,2016,3.0,4.0,4.0,39.78,41964.0,1.5,1620000.0
266.0,2016,1.0,2.0,0.0,9.03,39624.0,1.5,1285000.0
293.0,2016,2.0,4.0,1.0,31.57,37024.0,1.5,622000.0
816.0,2016,2.0,4.0,2.0,25.13,32292.0,1.5,1150000.0
375.0,2016,2.0,4.0,2.0,46.85,50076.0,1.5,749990.0
110.0,2016,2.0,2.0,1.0,11.87,38272.0,1.5,935000.0
821.0,2016,1.0,3.0,2.0,58.53,30316.0,1.5,557500.0
560.0,2016,2.0,4.0,1.0,11.28,25272.0,1.5,1615000.0
619.0,2016,3.0,5.0,1.0,58.53,30316.0,1.5,1050000.0
689.0,2016,1.0,3.0,1.0,17.07,47528.0,1.5,1405000.0
600.0,2016,1.0,3.0,1.0,58.53,30316.0,1.5,537000.0
411.0,2016,2.0,3.0,1.0,3.78,72176.0,1.5,1533000.0
781.0,2016,3.0,4.0,2.0,33.92,34944.0,1.5,1282000.0
560.0,2016,3.0,5.0,3.0,25.67,34996.0,1.5,1195000.0
313.0,2016,2.0,3.0,2.0,31.57,37024.0,1.5,760000.0
702.0,2016,2.0,4.0,2.0,56.39,40716.0,1.5,955000.0
556.0,2016,1.0,4.0,2.0,22.57,36244.0,1.5,850500.0
557.0,2016,1.0,3.0,2.0,25.67,34996.0,1.5,895000.0
550.0,2016,2.0,3.0,0.0,58.53,30316.0,1.5,550000.0
569.0,2016,3.0,4.0,3.0,58.53,30316.0,1.5,675000.0
556.0,2016,1.0,3.0,1.0,25.67,34996.0,1.5,753000.0
491.0,2016,1.0,4.0,1.0,16.36,24544.0,1.5,900000.0
650.0,2016,2.0,3.0,2.0,58.53,30316.0,1.5,660000.0
556.0,2016,2.0,4.0,2.0,58.53,30316.0,1.5,621000.0
465.0,2016,2.0,3.0,2.0,72.13,29952.0,1.5,530000.0
556.0,2016,1.0,3.0,1.0,75.6,28288.0,1.5,440000.0
126.0,2016,2.0,2.0,1.0,5.45,26728.0,1.5,1485000.0
727.0,2016,2.0,3.0,2.0,14.02,34008.0,1.5,1650000.0
683.0,2016,2.0,4.0,3.0,58.53,30316.0,1.5,640000.0
570.0,2016,1.0,3.0,3.0,25.67,34996.0,1.5,795000.0
234.0,2016,2.0,3.0,1.0,5.2,55484.0,1.5,1305000.0
271.0,2016,1.0,2.0,1.0,31.57,37024.0,1.5,490000.0
600.0,2016,2.0,4.0,2.0,27.77,41756.0,1.5,1100000.0
746.0,2016,1.0,3.0,2.0,10.57,48620.0,1.5,1620000.0
121.0,2016,1.0,2.0,1.0,13.73,32448.0,1.5,845000.0
194.0,2016,2.0,3.0,2.0,13.73,32448.0,1.5,1170000.0
215.0,2016,1.0,2.0,3.0,6.42,58968.0,1.5,1121000.0
800.0,2016,2.0,4.0,2.0,47.41,41912.0,1.5,822000.0
166.0,2016,2.0,2.0,1.0,9.37,48568.0,1.5,1156000.0
383.0,2016,3.0,5.0,1.0,25.67,34996.0,1.5,1041000.0
854.0,2016,1.0,4.0,3.0,6.67,58084.0,1.5,1885000.0
2042.0,2016,1.0,2.0,1.0,6.67,58084.0,1.5,661000.0
697.0,2016,2.0,3.0,3.0,10.09,32708.0,1.5,1600000.0
695.0,2016,2.0,3.0,2.0,56.39,40716.0,1.5,770000.0
648.0,2016,1.0,4.0,1.0,25.67,34996.0,1.5,855000.0
660.0,2016,2.0,5.0,2.0,31.57,37024.0,1.5,851000.0
223.0,2016,1.0,3.0,0.0,5.2,55484.0,1.5,1630000.0
645.0,2016,2.0,4.0,1.0,55.43,33384.0,1.5,620000.0
930.0,2016,3.0,5.0,2.0,15.99,48464.0,1.5,1770000.0
594.0,2016,3.0,4.0,3.0,23.32,46800.0,1.5,1750000.0
765.0,2016,1.0,2.0,1.0,70.78,32448.0,2.0,304000.0
516.0,2016,3.0,4.0,2.0,41.58,31148.0,2.0,830000.0
676.0,2016,2.0,3.0,1.0,63.59,31668.0,2.0,576000.0
834.0,2016,2.0,4.0,3.0,44.72,37440.0,2.0,880000.0
714.0,2016,2.0,3.0,2.0,49.98,45084.0,2.0,675000.0
123.0,2016,2.0,2.0,1.0,5.94,42172.0,2.0,751000.0
285.0,2016,1.0,2.0,2.0,63.59,31668.0,2.0,427000.0
556.0,2016,3.0,6.0,2.0,65.14,31148.0,2.0,850000.0
954.0,2016,2.0,4.0,6.0,18.35,47112.0,2.0,1650000.0
218.0,2016,2.0,2.0,3.0,8.77,34996.0,2.0,1080000.0
866.0,2016,2.0,4.0,1.0,11.02,47788.0,2.0,1745000.0
556.0,2016,1.0,3.0,0.0,76.65,29120.0,2.0,419000.0
455.0,2016,1.0,3.0,1.0,76.65,29120.0,2.0,335000.0
577.0,2016,3.0,5.0,3.0,24.09,20592.0,1.77,700000.0
670.0,2016,1.0,4.0,1.0,43.6,31980.0,1.77,540000.0
211.0,2016,2.0,3.0,2.0,2.94,78780.0,1.77,1750000.0
505.0,2016,1.0,3.0,1.0,24.84,20696.0,1.77,740000.0
550.0,2016,1.0,2.0,1.0,16.01,34684.0,1.75,800000.0
481.0,2016,3.0,4.0,2.0,14.29,32656.0,1.75,1510000.0
695.0,2016,3.0,5.0,2.0,17.67,31876.0,1.75,1410000.0
869.0,2016,3.0,5.0,3.0,39.76,38896.0,1.75,833000.0
556.0,2016,2.0,4.0,4.0,39.07,36764.0,1.75,720000.0
417.0,2016,1.0,4.0,2.0,16.58,45500.0,1.52,1238000.0
550.0,2016,1.0,3.0,1.0,61.67,28288.0,1.5,560000.0
682.0,2016,1.0,3.0,2.0,26.88,44200.0,1.5,967000.0
1457.0,2016,4.0,4.0,1.0,54.12,43524.0,1.5,1030000.0
206.0,2016,1.0,3.0,3.0,3.16,68744.0,1.5,1650000.0
446.0,2016,1.0,3.0,0.0,26.88,44200.0,1.5,885000.0
606.0,2016,1.0,3.0,1.0,31.57,37024.0,1.5,706000.0
103.0,2016,2.0,2.0,1.0,6.42,58968.0,1.5,840000.0
822.0,2016,2.0,5.0,1.0,27.77,41756.0,1.5,900000.0
110.0,2016,1.0,2.0,1.0,27.77,41756.0,1.5,560000.0
769.0,2016,0.0,0.0,8.0,12.84,31512.0,1.5,1580000.0
575.0,2016,1.0,3.0,1.0,77.69,27248.0,1.5,370000.0
607.0,2016,2.0,4.0,1.0,25.67,34996.0,1.5,932000.0
426.0,2016,2.0,3.0,1.0,15.94,27404.0,1.5,1030000.0
388.0,2016,3.0,4.0,2.0,25.67,34996.0,1.5,875000.0
319.0,2016,2.0,3.0,1.0,31.57,37024.0,1.5,715000.0
828.0,2016,1.0,4.0,2.0,31.21,43420.0,1.5,824000.0
657.0,2016,2.0,4.0,2.0,27.77,41756.0,1.5,1050000.0
645.0,2016,2.0,4.0,2.0,27.77,41756.0,1.5,1218000.0
727.0,2016,2.0,3.0,1.0,27.77,41756.0,1.5,973000.0
1566.0,2016,1.0,3.0,0.0,56.39,40716.0,1.5,820000.0
563.0,2016,1.0,3.0,2.0,25.67,34996.0,1.5,830000.0
360.0,2016,3.0,5.0,1.0,23.11,34268.0,1.5,931500.0
575.0,2016,1.0,3.0,1.0,55.43,33384.0,1.5,560000.0
553.0,2016,2.0,4.0,2.0,43.49,41704.0,1.5,803000.0
67.0,2016,1.0,2.0,1.0,5.45,26728.0,1.5,830000.0
2561.0,2016,2.0,5.0,1.0,56.39,40716.0,1.5,756000.0
2093.0,2016,1.0,2.0,1.0,6.67,58084.0,1.5,870000.0
796.0,2016,3.0,5.0,2.0,14.02,34008.0,1.5,1638000.0
141.0,2016,1.0,2.0,1.0,21.55,40040.0,1.5,585000.0
355.0,2016,2.0,3.0,1.0,25.67,34996.0,1.5,825000.0
1208.0,2016,1.0,3.0,1.0,56.39,40716.0,1.5,790000.0
525.0,2016,3.0,4.0,4.0,81.81,27092.0,1.5,492000.0
581.0,2016,2.0,3.0,1.0,27.77,41756.0,1.5,945000.0
550.0,2016,2.0,4.0,1.0,31.57,37024.0,1.5,850000.0
638.0,2016,1.0,3.0,1.0,55.43,33384.0,1.5,520000.0
563.0,2016,2.0,4.0,2.0,27.77,41756.0,1.5,1085000.0
556.0,2016,3.0,7.0,2.0,27.77,41756.0,1.5,1400000.0
556.0,2016,2.0,3.0,2.0,14.02,34008.0,1.5,1465000.0
562.0,2016,2.0,3.0,2.0,14.02,34008.0,1.5,1800000.0
148.0,2016,1.0,2.0,1.0,50.42,37388.0,1.5,420000.0
1229.0,2016,2.0,4.0,3.0,32.22,30992.0,1.5,1290000.0
556.0,2016,4.0,4.0,2.0,23.49,48880.0,1.5,1050000.0
127.0,2016,1.0,2.0,2.0,12.84,31512.0,1.5,760000.0
973.0,2016,2.0,4.0,1.0,10.07,52728.0,1.5,1760000.0
695.0,2016,2.0,5.0,2.0,22.57,36244.0,1.5,1020000.0
721.0,2016,3.0,4.0,3.0,56.39,40716.0,1.5,642500.0
503.0,2016,2.0,4.0,2.0,30.99,45864.0,1.5,1075000.0
2023.0,2016,3.0,4.0,4.0,55.43,33384.0,1.5,935000.0
215.0,2016,1.0,2.0,1.0,6.67,58084.0,1.5,1350000.0
715.0,2016,2.0,4.0,2.0,27.77,41756.0,1.5,1127500.0
159.0,2016,1.0,3.0,1.0,31.57,37024.0,1.5,490000.0
586.0,2016,2.0,5.0,2.0,26.88,44200.0,1.5,1325000.0
1006.0,2016,2.0,4.0,6.0,36.32,37648.0,1.5,1050000.0
714.0,2016,3.0,4.0,3.0,23.5,44096.0,1.5,1070000.0
608.0,2016,2.0,4.0,2.0,72.13,29952.0,1.5,640000.0
460.0,2016,0.0,0.0,0.0,46.85,50076.0,1.5,420000.0
173.0,2016,1.0,3.0,1.0,27.77,41756.0,1.5,840000.0
1194.0,2016,2.0,4.0,3.0,26.88,44200.0,1.5,1150000.0
558.0,2016,3.0,4.0,1.0,23.5,44096.0,1.5,1075000.0
420.0,2016,1.0,3.0,1.0,35.29,37960.0,1.5,640051.0
57.0,2016,1.0,1.0,0.0,3.12,51532.0,1.5,581000.0
562.0,2016,2.0,4.0,2.0,33.92,34944.0,1.5,1130000.0
